latitude,longitude,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-34.93,-62.70972222,,,,,,3.0,9.0,43.0,48.0,9.0,
-34.93,-62.70972222,,,,,,1.0,9.2,23.0,63.0,14.0,
-34.93,-62.70972222,,,,,,1.0,8.7,22.0,62.0,16.0,
-34.93,-62.70972222,,,,,,,8.4,19.0,74.0,7.0,
-37.06,-58.29972222,,,,,,17.0,8.5,20.0,43.0,37.0,
-37.06,-58.29972222,,,,,,10.0,9.6,40.0,33.0,27.0,
-37.06,-58.29972222,,,,,,2.0,9.5,41.0,36.0,23.0,
-37.06,-58.29972222,,,,,,2.0,9.2,23.0,54.0,23.0,
-37.06,-58.29972222,,,,,,,9.0,25.0,45.0,30.0,
-31.03,-59.58,,0.0,,,0.1,17.0,5.2,18.0,55.0,27.0,
-31.03,-59.58,,0.0,,,0.1,16.0,5.3,18.0,54.0,28.0,
-31.03,-59.58,,0.0,,,0.1,8.0,5.6,28.0,52.0,20.0,
-31.03,-59.58,,0.0,,,0.1,6.0,6.4,32.0,50.0,18.0,
-31.03,-59.58,,,,,,2.0,7.3,33.0,52.0,15.0,
-24.03,-65.4,,0.0,,,0.1,27.0,,9.0,51.0,40.0,
-24.03,-65.4,,0.0,,,0.1,6.0,,9.0,50.0,41.0,
-24.03,-65.4,,,90.0,,,,,,,,
-30.62,-58.54972222,,0.0,,,0.1,26.0,5.3,29.0,70.0,1.0,
-30.62,-58.54972222,,0.0,,,0.1,12.0,5.7,26.0,73.0,1.0,
-30.62,-58.54972222,,0.0,,,0.1,8.0,6.3,39.0,60.0,1.0,
-30.62,-58.54972222,,,,,,6.0,7.2,47.0,52.0,1.0,
-30.62,-58.54972222,,,,,,,7.8,42.0,57.0,1.0,
-32.83,-59.33,,,,,,27.0,6.7,42.0,55.0,3.0,
-32.83,-59.33,,,,,,20.0,6.7,47.0,50.0,3.0,
-32.83,-59.33,,,,,,15.0,7.3,51.0,46.0,3.0,
-32.83,-59.33,,,,,,4.0,8.3,48.0,49.0,3.0,
-32.83,-59.33,,,,,,2.0,8.3,48.0,50.0,2.0,
-30.68,-59.45,,0.0,,,0.1,17.0,6.3,40.0,55.0,5.0,
-30.68,-59.45,,,,,,13.0,7.5,52.0,45.0,3.0,
-30.68,-59.45,,,,,,12.0,8.1,52.0,45.0,3.0,
-30.68,-59.45,,,,,,6.0,8.1,48.0,49.0,3.0,
-32.91972222,-59.65,,0.0,,,0.1,35.0,5.9,33.0,64.0,3.0,
-32.91972222,-59.65,,0.0,,,0.1,17.0,6.1,40.0,57.0,3.0,
-32.91972222,-59.65,,,,,,13.0,6.7,45.0,52.0,3.0,
-32.91972222,-59.65,,,,,,6.0,7.8,43.0,55.0,2.0,
-32.91972222,-59.65,,,,,,5.0,8.0,43.0,54.0,3.0,
-31.68,-59.11972222,,,,,,2.0,9.4,12.0,32.0,56.0,
-31.68,-59.11972222,,,,,,2.0,9.8,19.0,47.0,34.0,
-31.68,-59.11972222,,,,,,2.0,9.4,24.0,44.0,32.0,
-31.68,-59.11972222,,,,,,1.0,9.0,24.0,54.0,22.0,
-31.68,-59.11972222,,,,,,,8.5,18.0,53.0,29.0,
-38.59,-68.26,,,,,,50.0,6.9,5.0,15.0,80.0,
-35.75527778,-58.71055556,,0.0,,,0.1,22.0,6.2,28.0,36.0,36.0,
-35.75527778,-58.71055556,,,,,,5.0,6.9,24.0,33.0,43.0,
-35.75527778,-58.71055556,,,,,,4.0,7.3,46.0,21.0,33.0,
-35.75527778,-58.71055556,,,,,,,7.4,22.0,29.0,49.0,
-35.75527778,-58.71055556,,,,,,,7.5,24.0,24.0,52.0,
-38.29972222,-59.02,,,,,,31.0,6.7,23.0,34.0,43.0,
-38.29972222,-59.02,,,,,,14.0,6.9,28.0,30.0,42.0,
-38.29972222,-59.02,,,,,,5.0,7.2,42.0,27.0,31.0,
-38.29972222,-59.02,,,,,,2.0,7.4,26.0,29.0,45.0,
-38.29972222,-59.02,,,,,,,7.3,21.0,30.0,49.0,
-35.04972222,-57.68972222,,0.0,,,,19.7,5.8,27.0,56.0,17.0,
-35.04972222,-57.68972222,,0.0,,,,10.8,6.8,61.0,34.0,5.0,
-35.04972222,-57.68972222,,0.0,,,,4.2,8.0,50.0,43.0,7.0,
-35.04972222,-57.68972222,,1.0,,,,,8.3,47.0,46.0,7.0,
-35.54972222,-57.54,,,,,,22.0,7.0,27.0,56.0,17.0,
-35.54972222,-57.54,,,,,,1.0,8.6,58.0,29.0,13.0,
-35.54972222,-57.54,,,,,,4.0,7.4,56.0,38.0,6.0,
-35.54972222,-57.54,,,,,,,9.1,27.0,48.0,25.0,
-37.58,-58.11972222,,,,,,30.0,7.0,22.0,39.0,39.0,
-37.58,-58.11972222,,,,,,9.0,8.8,41.0,29.0,30.0,
-37.58,-58.11972222,,,,,,1.0,9.3,19.0,34.0,47.0,
-37.58,-58.11972222,,,,,,,9.4,19.0,38.0,43.0,
-33.88,-59.72972222,,0.0,,,0.1,17.0,5.5,25.0,69.0,6.0,
-33.88,-59.72972222,,0.0,,,0.1,11.0,5.4,26.0,69.0,5.0,
-33.88,-59.72972222,,0.0,,,0.1,5.0,6.2,46.0,49.0,5.0,
-33.88,-59.72972222,,,,,,2.0,6.9,39.0,56.0,5.0,
-33.88,-59.72972222,,,,,,1.0,6.8,36.0,58.0,6.0,
-38.97972222,-68.94972222,,,10.0,,,2.0,7.1,8.0,14.0,78.0,
-38.97972222,-68.94972222,,,28.0,,,3.0,7.4,23.0,13.0,64.0,
-38.97972222,-68.94972222,,,,,,,7.4,2.0,2.0,96.0,
-25.67,-64.08,,0.0,,,0.1,14.0,6.3,12.0,53.0,35.0,
-25.67,-64.08,,0.0,,,0.1,8.0,6.3,13.0,58.0,29.0,
-25.67,-64.08,,,,,,,7.5,14.0,51.0,35.0,
-40.84,-66.5,,,,,,8.0,7.5,17.0,31.0,52.0,
-40.84,-66.5,,,,,,6.0,8.0,16.0,33.0,51.0,
-40.84,-66.5,,,,,,5.0,8.1,14.0,32.0,54.0,
-51.50972222,-71.73,,,,,,13.0,6.6,8.0,20.0,72.0,
-51.50972222,-71.73,,0.0,10.0,,0.1,23.0,6.1,14.0,29.0,57.0,
-51.50972222,-71.73,,0.0,,,0.1,17.0,6.0,19.0,24.0,57.0,
-51.50972222,-71.73,,0.0,,,0.1,9.0,5.9,16.0,20.0,64.0,
-36.38972222,-62.50972222,,0.0,,,0.1,15.0,6.1,17.0,36.0,47.0,
-36.38972222,-62.50972222,,,,,,,7.3,13.0,29.0,58.0,
-36.38972222,-62.50972222,,,,,,,8.0,21.0,21.0,58.0,
-36.38972222,-62.50972222,,,,,,,8.3,16.0,22.0,62.0,
-36.38972222,-62.50972222,,,,,,,9.4,18.0,20.0,62.0,
-40.36,-65.22,,,,,,4.0,7.6,6.0,44.0,50.0,
-40.36,-65.22,,,,,,2.0,7.8,6.0,65.0,29.0,
-40.36,-65.22,,,,,,1.0,7.5,5.0,35.0,60.0,
-40.36,-65.22,,,,,,1.0,7.6,5.0,23.0,72.0,
-39.54972222,-62.68,,,,,,28.0,9.5,18.0,34.0,48.0,
-39.54972222,-62.68,,,,,,31.0,9.5,22.0,33.0,45.0,
-39.54972222,-62.68,,,,,,16.0,9.8,33.0,43.0,24.0,
-39.54972222,-62.68,,,,,,4.0,9.8,23.0,22.0,55.0,
-39.54972222,-62.68,,,,,,,9.8,19.0,24.0,57.0,
-38.27972222,-64.12,,,,,,16.0,7.2,27.0,38.0,35.0,
-38.27972222,-64.12,,,,,,6.0,7.9,26.0,33.0,41.0,
-38.27972222,-64.12,,,,,,3.0,9.2,24.0,27.0,49.0,
-38.27972222,-64.12,,,,,,,9.2,25.0,24.0,51.0,
-28.03,-64.26972222,,0.0,,,0.1,9.0,5.7,10.0,61.0,29.0,
-28.03,-64.26972222,,,,,,6.0,7.8,8.0,65.0,27.0,
-28.03,-64.26972222,,,,,,4.0,7.7,8.0,65.0,27.0,
-25.15972222,-65.4,,1.0,,,0.1,14.0,6.5,21.0,42.0,37.0,
-25.15972222,-65.4,,1.0,,,0.1,9.0,6.5,28.0,38.0,34.0,
-25.15972222,-65.4,,,,,,5.0,6.6,25.0,30.0,45.0,
-38.04972222,-63.52,,,,,,13.0,8.1,20.0,24.0,56.0,
-38.04972222,-63.52,,,,,,11.0,8.2,16.0,31.0,53.0,
-38.04972222,-63.52,,,1.0,,,10.0,8.3,18.0,35.0,47.0,
-37.02972222,-64.48,,,,,,6.0,7.5,8.0,18.0,74.0,
-37.02972222,-64.48,,,,,,4.0,8.7,6.0,17.0,77.0,
-37.02972222,-64.48,,,90.0,,,2.0,8.8,8.0,19.0,73.0,
-27.89972222,-66.26972222,,,,,,1.0,8.3,9.0,17.0,74.0,
-27.89972222,-66.26972222,,,,,,1.0,8.7,9.0,14.0,77.0,
-37.54972222,-68.22,,,,,,2.0,8.0,7.0,7.0,86.0,
-37.54972222,-68.22,,,,,,1.0,8.5,8.0,14.0,78.0,
-37.54972222,-68.22,,,,,,1.0,8.8,8.0,12.0,80.0,
-39.63,-62.47,,,,,,4.0,8.2,11.0,30.0,59.0,
-39.63,-62.47,,,,,,3.0,8.3,13.0,33.0,54.0,
-39.63,-62.47,,,,,,3.0,8.3,21.0,27.0,52.0,
-39.63,-62.47,,,,,,1.0,8.1,15.0,22.0,63.0,
-24.65972222,-65.5,,0.0,,,0.1,9.0,6.3,18.0,41.0,41.0,
-24.65972222,-65.5,,1.0,,,0.1,5.0,6.5,16.0,38.0,46.0,
-24.65972222,-65.5,,0.0,,,0.1,2.0,6.2,18.0,32.0,50.0,
-24.65972222,-65.5,,0.0,,,0.1,2.0,5.7,19.0,33.0,48.0,
-26.39972222,-66.45972222,,,,,,20.0,7.6,11.0,64.0,25.0,
-26.39972222,-66.45972222,,,,,,2.0,8.0,1.0,28.0,71.0,
-26.39972222,-66.45972222,,,,,,2.0,8.2,9.0,36.0,55.0,
-32.97972222,-61.18972222,,,,,,12.0,6.7,19.0,77.0,4.0,
-32.97972222,-61.18972222,,,,,,4.0,8.1,56.0,42.0,2.0,
-32.97972222,-61.18972222,,,,,,1.0,8.1,42.0,55.0,3.0,
-32.97972222,-61.18972222,,,,,,,7.8,21.0,74.0,5.0,
-32.97972222,-61.18972222,,,,,,,8.4,19.0,74.0,7.0,
-32.45972222,-61.22,,,,,,7.0,8.3,25.0,72.0,3.0,
-32.45972222,-61.22,,,,,,4.0,9.2,39.0,59.0,2.0,
-32.45972222,-61.22,,,,,,3.0,9.2,47.0,52.0,1.0,
-32.45972222,-61.22,,,,,,1.0,8.6,32.0,66.0,2.0,
-32.45972222,-61.22,,,,,,,8.5,28.0,69.0,3.0,
-40.16972222,-64.8,,,,,,3.0,8.2,5.0,13.0,82.0,
-40.16972222,-64.8,,,,,,1.0,8.3,5.0,14.0,81.0,
-40.16972222,-64.8,,,,,,1.0,8.3,2.0,13.0,85.0,
-40.36,-64.62,,,,,,5.0,6.8,12.0,22.0,66.0,
-40.36,-64.62,,,,,,7.0,8.2,18.0,32.0,50.0,
-37.93,-67.44,,,,,,2.0,8.3,4.0,8.0,88.0,
-37.93,-67.44,,,,,,3.0,8.1,14.0,11.0,75.0,
-37.93,-67.44,,,,,,4.0,8.1,14.0,13.0,73.0,
-40.75972222,-65.01,,,,,,25.0,7.8,,,,
-40.75972222,-65.01,,,,,,7.0,7.6,17.0,7.0,76.0,
-40.75972222,-65.01,,,,,,5.0,7.8,,,,
-40.75972222,-65.01,,,,,,5.0,7.6,,,,
-40.75972222,-65.01,,,,,,4.0,7.9,12.0,6.0,82.0,
-39.36,-68.15,,,,,,4.0,7.1,7.0,20.0,73.0,
-39.36,-68.15,,,,,,3.0,7.0,10.0,26.0,64.0,
-39.36,-68.15,,,,,,3.0,7.4,15.0,25.0,60.0,
-39.36,-68.15,,,,,,2.0,7.8,18.0,36.0,46.0,
-40.40972222,-65.22,,,,,,5.0,8.0,13.0,25.0,62.0,
-40.40972222,-65.22,,,,,,5.0,8.1,35.0,16.0,49.0,
-40.40972222,-65.22,,,,,,6.0,8.1,7.0,32.0,61.0,
-40.40972222,-65.22,,,,,,1.0,8.1,4.0,81.0,15.0,
-41.41972222,-65.41972222,,,28.0,,,7.0,7.9,9.0,11.0,80.0,
-41.41972222,-65.41972222,,,28.0,,,6.0,8.1,8.0,13.0,79.0,
-41.41972222,-65.41972222,,,28.0,,,1.0,7.9,11.0,7.0,82.0,
-41.41972222,-65.41972222,,,28.0,,,1.0,8.2,10.0,7.0,83.0,
-41.41972222,-65.41972222,,,,,,1.0,8.0,16.0,10.0,74.0,
-41.83,-70.01,,,,,,3.0,7.3,8.0,16.0,76.0,
-41.83,-70.01,,,,,,4.0,7.6,6.0,14.0,80.0,
-31.09,-62.91972222,,,,,,20.0,8.7,14.0,84.0,2.0,
-31.09,-62.91972222,,,,,,12.0,8.9,21.0,77.0,2.0,
-31.09,-62.91972222,,,,,,7.0,9.1,28.0,70.0,2.0,
-31.09,-62.91972222,,,,,,3.0,8.8,44.0,54.0,2.0,
-31.09,-62.91972222,,,,,,1.0,8.9,20.0,78.0,2.0,
-44.27,-69.51972222,,,10.0,,,16.0,8.2,17.0,17.0,66.0,
-44.27,-69.51972222,,,10.0,,,12.0,8.3,15.0,18.0,67.0,
-44.27,-69.51972222,,,10.0,,,8.0,8.3,20.0,21.0,59.0,
-45.06972222,-66.41972222,,,,,,9.0,7.5,32.0,36.0,32.0,
-45.06972222,-66.41972222,,,,,,5.0,7.9,46.0,16.0,38.0,
-45.06972222,-66.41972222,,,,,,1.0,7.9,40.0,11.0,49.0,
-45.06972222,-66.41972222,,,,,,1.0,8.0,33.0,8.0,59.0,
-43.93,-70.43,,,28.0,,,2.0,7.6,8.0,10.0,82.0,
-43.93,-70.43,,,28.0,,,2.0,7.6,12.0,5.0,83.0,
-43.93,-70.43,,,10.0,,,6.0,8.3,17.0,12.0,71.0,
-43.93,-70.43,,,28.0,,,6.0,8.0,,,,
-29.42,-66.58,,,,,,6.0,7.1,19.0,71.0,10.0,
-29.42,-66.58,,,,,,4.0,6.6,22.0,52.0,26.0,
-29.42,-66.58,,,,,,2.0,6.8,21.0,52.0,27.0,
-29.42,-66.58,,,,,,1.0,7.1,17.0,54.0,29.0,
-31.67,-69.58972222,,,,,,2.0,8.4,6.0,31.0,63.0,
-31.67,-69.58972222,,,,,,1.0,7.5,,,,
-31.67,-69.58972222,,,,,,1.0,7.6,,,,
-37.61055556,-57.26527778,,,,,,,8.9,1.0,1.0,98.0,
-36.75972222,-56.97,,,,,,5.0,7.5,8.0,7.0,85.0,
-36.75972222,-56.97,,,,,,3.0,8.0,8.0,12.0,80.0,
-36.75972222,-56.97,,,,,,,8.1,5.0,8.0,87.0,
-46.95972222,-67.12,,,28.0,,,11.0,7.1,9.0,10.0,81.0,
-46.95972222,-67.12,,,28.0,,,6.0,7.8,7.0,5.0,88.0,
-46.95972222,-67.12,,,28.0,,,7.0,8.7,23.0,9.0,68.0,
-31.07972222,-59.47,,0.0,,,0.1,39.0,5.1,28.0,69.0,3.0,
-31.07972222,-59.47,,0.0,,,0.1,25.0,5.2,30.0,69.0,1.0,
-31.07972222,-59.47,,0.0,,,0.1,16.0,5.6,26.0,70.0,4.0,
-31.07972222,-59.47,,,,,,11.0,6.7,44.0,54.0,2.0,
-31.07972222,-59.47,,,,,,8.0,7.0,46.0,52.0,2.0,
-46.95972222,-67.12,,,,,,53.0,7.4,16.0,41.0,43.0,
-46.95972222,-67.12,,,,,,34.0,7.1,27.0,31.0,42.0,
-46.95972222,-67.12,,,,,,6.0,8.5,28.0,18.0,54.0,
-38.40972222,-62.68,,,,,,17.0,7.6,29.0,25.0,46.0,
-38.40972222,-62.68,,,,,,7.0,8.0,,,,
-48.22,-69.13972222,,,,,,15.0,7.1,5.0,11.0,84.0,
-48.22,-69.13972222,,,10.0,,,8.0,7.2,8.0,2.0,90.0,
-47.41972222,-70.19972222,,1.0,10.0,,0.1,15.0,6.5,8.0,6.0,86.0,
-47.41972222,-70.19972222,,,28.0,,,15.0,6.8,16.0,3.0,81.0,
-47.41972222,-70.16,,0.0,,,0.1,50.0,6.4,15.0,31.0,54.0,
-47.41972222,-70.16,,1.0,,,0.1,47.0,6.5,11.0,34.0,55.0,
-47.02972222,-71.05972222,,,28.0,,,10.0,8.0,23.0,10.0,67.0,
-47.02972222,-71.05972222,,,28.0,,,12.0,7.6,62.0,12.0,26.0,
-37.59972222,-60.79,,0.0,,,0.1,27.0,5.9,35.0,38.0,27.0,
-37.59972222,-60.79,,0.0,,,0.1,14.0,6.2,40.0,35.0,25.0,
-37.59972222,-60.79,,,,,,4.0,6.9,40.0,27.0,33.0,
-37.59972222,-60.79,,,,,,,6.9,33.0,35.0,32.0,
-28.64972222,-68.09972222,,,,,,,8.0,3.0,3.0,94.0,
-28.64972222,-68.09972222,,,,,,,8.1,3.0,3.0,94.0,
-28.64972222,-68.09972222,,,,,,,7.0,12.0,5.0,83.0,
-49.25972222,-67.9,,,,,,23.0,8.3,14.0,21.0,65.0,
-49.25972222,-67.9,,,,,,23.0,8.3,34.0,9.0,57.0,
-49.25972222,-67.9,,,28.0,,,20.0,8.0,,,,
-49.25972222,-67.9,,,28.0,,,3.0,9.0,49.0,2.0,49.0,
-46.88,-68.05,,,,,,5.0,8.1,,,,
-46.88,-68.05,,,,,,4.0,7.6,,,,
-46.88,-68.05,,,,,,2.0,7.8,8.0,1.0,91.0,
-47.47972222,-71.66972222,,,10.0,,,10.0,8.2,,,,
-47.47972222,-71.66972222,,,10.0,,,6.0,8.1,10.0,9.0,81.0,
-47.47972222,-71.66972222,,,10.0,,,7.0,7.7,8.0,10.0,82.0,
-47.47972222,-71.66972222,,,10.0,,,5.0,8.4,6.0,2.0,92.0,
-44.72972222,-69.23,,,,,,9.0,8.3,54.0,22.0,24.0,
-44.72972222,-69.23,,,,,,8.0,8.2,51.0,22.0,27.0,
-44.72972222,-69.23,,,,,,2.0,8.1,15.0,28.0,57.0,
-44.72972222,-69.23,,,,,,1.0,8.4,7.0,4.0,89.0,
-42.79972222,-70.58,,,10.0,,,2.0,8.4,20.0,34.0,46.0,
-42.79972222,-70.58,,,10.0,,,9.0,8.4,50.0,11.0,39.0,
-42.79972222,-70.58,,,10.0,,,6.0,8.6,41.0,3.0,56.0,
-42.79972222,-70.58,,,10.0,,,2.0,8.4,35.0,11.0,54.0,
-42.79972222,-70.58,,,10.0,,,3.0,8.1,42.0,10.0,48.0,
-26.12,-65.44972222,,,,,,8.0,7.0,12.0,29.0,59.0,
-26.12,-65.44972222,,,,,,4.0,7.4,10.0,33.0,57.0,
-26.12,-65.44972222,,,,,,2.0,7.6,10.0,29.0,61.0,
-42.99,-71.44972222,,1.0,,,0.1,25.0,6.5,8.0,24.0,68.0,
-42.99,-71.44972222,,0.0,4.0,,0.1,22.0,6.4,10.0,24.0,66.0,
-42.99,-71.44972222,,,10.0,,,17.0,6.6,10.0,29.0,61.0,
-42.99,-71.44972222,,,4.0,,,8.0,6.7,7.0,25.0,68.0,
-50.43972222,-72.94972222,,0.0,,,0.1,23.0,5.7,,,,
-50.43972222,-72.94972222,,0.0,,,0.1,14.0,5.9,,,,
-50.43972222,-72.94972222,,0.0,,,0.1,13.0,5.9,3.0,20.0,77.0,
-49.88972222,-68.97,,,28.0,,,5.0,6.9,7.0,2.0,91.0,
-49.88972222,-68.97,,,,,,5.0,7.9,,,,
-49.88972222,-68.97,,,,,,4.0,8.9,,,,
-51.43972222,-69.62972222,,,28.0,,,11.0,7.1,9.0,10.0,81.0,
-51.43972222,-69.62972222,,,28.0,,,6.0,7.8,7.0,5.0,88.0,
-51.43972222,-69.62972222,,,28.0,,,7.0,8.7,23.0,9.0,68.0,
-51.43972222,-69.62972222,,,,,,5.0,8.3,71.0,1.0,28.0,
-51.43972222,-69.62972222,,,,,,1.0,8.8,11.0,1.0,88.0,
-42.79972222,-71.59972222,,0.0,,,0.1,57.0,6.4,15.0,31.0,54.0,
-42.79972222,-71.59972222,,1.0,,,0.1,47.0,6.5,11.0,34.0,55.0,
-42.79972222,-71.59972222,,0.0,4.0,,0.1,25.0,6.2,14.0,45.0,41.0,
-42.79972222,-71.59972222,,0.0,28.0,,0.1,6.0,6.2,10.0,19.0,71.0,
-44.72,-70.62972222,,0.0,,,0.1,86.0,5.8,13.0,34.0,53.0,
-44.72,-70.62972222,,0.0,,,0.1,49.0,6.0,14.0,27.0,59.0,
-44.72,-70.62972222,,0.0,,,0.1,58.0,5.8,23.0,46.0,31.0,
-44.72,-70.62972222,,0.0,,,0.1,14.0,6.0,17.0,26.0,57.0,
-45.81972222,-67.81972222,,,4.0,,,4.0,7.9,16.0,3.0,81.0,
-45.81972222,-67.81972222,,,4.0,,,,8.3,11.0,2.0,87.0,
-45.81972222,-67.81972222,,,10.0,,,1.0,8.6,12.0,5.0,83.0,
-45.81972222,-67.81972222,,,10.0,,,1.0,8.4,6.0,3.0,91.0,
-49.04,-68.04,,,10.0,,,10.0,8.1,15.0,13.0,72.0,
-49.04,-68.04,,,28.0,,,13.0,7.0,25.0,4.0,71.0,
-49.04,-68.04,,,,,,12.0,7.4,,,,
-49.04,-68.04,,,,,,8.0,8.2,53.0,6.0,41.0,
-49.04,-68.04,,,28.0,,,4.0,8.0,,,,
-54.38,-68.31972222,,0.0,,,0.1,32.0,5.8,34.0,28.0,38.0,
-54.38,-68.31972222,,0.0,,,0.1,17.0,5.8,31.0,27.0,42.0,
-54.38,-68.31972222,,0.0,,,0.1,15.0,5.8,34.0,27.0,39.0,
-54.38,-68.31972222,,0.0,,,0.1,4.0,6.1,42.0,26.0,32.0,
-54.90972222,-66.98972222,,0.0,,,0.1,356.0,5.7,18.0,57.0,25.0,
-54.90972222,-66.98972222,,0.0,,,0.1,50.0,6.3,27.0,45.0,28.0,
-54.90972222,-66.98972222,,,,,,5.0,6.7,17.0,35.0,48.0,
-54.90972222,-66.98972222,,,,,,1.0,7.0,14.0,41.0,45.0,
-27.28,-65.37,,,,,,13.0,7.4,14.0,45.0,41.0,
-27.28,-65.37,,,,,,6.0,7.8,16.0,40.0,44.0,
-27.28,-65.37,,,,,,1.0,8.2,12.0,39.0,49.0,
-43.77,-69.59972222,,,28.0,,,8.0,8.2,12.0,13.0,75.0,
-43.77,-69.59972222,,,28.0,,,9.0,8.2,12.0,12.0,76.0,
-45.77,-68.08,,,,,,13.0,7.8,18.0,4.0,78.0,
-45.77,-68.08,,,,,,6.0,8.3,24.0,10.0,66.0,
-42.84972222,-71.37,,0.0,,,0.1,40.0,6.4,28.0,34.0,38.0,
-42.84972222,-71.37,,1.0,,,0.1,5.0,6.5,73.0,21.0,6.0,
-52.93,-68.45972222,,,1.0,,,96.0,7.7,40.0,53.0,7.0,
-52.93,-68.45972222,,,,,,16.0,8.6,48.0,50.0,2.0,
-52.93,-68.45972222,,,,,,2.0,8.9,24.0,70.0,6.0,
-52.93,-68.45972222,,,,,,3.0,9.4,32.0,65.0,3.0,
-23.04972222,-63.52972222,,,,,,8.0,7.4,56.0,31.0,13.0,
-23.04972222,-63.52972222,,,,,,4.0,7.3,11.0,47.0,42.0,
-23.04972222,-63.52972222,,,,,,4.0,7.3,11.0,46.0,43.0,
-54.36972222,-67.13972222,,0.0,,,0.1,267.0,5.5,22.0,68.0,10.0,
-54.36972222,-67.13972222,,0.0,,,0.1,10.0,6.0,55.0,35.0,10.0,
-54.36972222,-67.13972222,,,,,,4.0,6.7,22.0,28.0,50.0,
-54.36972222,-67.13972222,,0.0,,,0.1,3.0,6.2,34.0,23.0,43.0,
-29.04972222,-63.97,,,,,,14.0,6.9,1.0,33.0,66.0,
-29.04972222,-63.97,,,,,,3.0,7.6,1.0,31.0,68.0,
-29.04972222,-63.97,,,,,,3.0,7.8,1.0,32.0,67.0,
-37.11972222,-60.33,,,,,,44.0,7.6,32.0,39.0,29.0,
-37.68972222,-62.36,,,,,,25.0,8.0,,,,
-28.07972222,-62.61972222,,0.0,,,0.1,8.0,5.9,10.0,40.0,50.0,
-28.07972222,-62.61972222,,1.0,,,0.1,5.0,6.5,7.0,37.0,56.0,
-28.07972222,-62.61972222,,,,,,2.0,6.7,8.0,36.0,56.0,
-28.07972222,-62.61972222,,,,,,1.0,6.9,4.0,34.0,62.0,
-36.59972222,-63.2,,,,,,7.0,6.8,13.0,11.0,76.0,
-36.59972222,-63.2,,,,,,1.0,7.4,11.0,9.0,80.0,
-36.59972222,-63.2,,,,,,,8.3,11.0,7.0,82.0,
-38.50972222,-63.33,,,,,,7.0,7.0,16.0,16.0,68.0,
-38.50972222,-63.33,,,,,,4.0,8.0,17.0,16.0,67.0,
-38.50972222,-63.33,,,,,,,8.2,13.0,18.0,69.0,
-38.34972222,-59.47972222,,0.0,,,0.1,260.0,6.0,26.0,31.0,43.0,
-38.34972222,-59.47972222,,0.0,,,0.1,270.0,6.3,29.0,33.0,38.0,
-38.34972222,-59.47972222,,0.0,,,0.1,220.0,6.3,30.0,34.0,36.0,
-38.34972222,-59.47972222,,,,,,90.0,6.7,41.0,28.0,31.0,
-38.34972222,-59.47972222,,,,,,10.0,7.0,23.0,36.0,41.0,
-37.77972222,-58.68,,0.0,,,0.1,55.0,5.8,31.0,46.0,23.0,
-37.77972222,-58.68,,0.0,,,0.1,32.0,6.4,23.0,53.0,24.0,
-37.77972222,-58.68,,,,,,19.0,6.7,27.0,55.0,18.0,
-37.77972222,-58.68,,,,,,6.0,6.9,30.0,50.0,20.0,
-39.18,-71.05,,0.0,28.0,,0.1,9.0,5.5,11.0,36.0,53.0,
-39.18,-71.05,,0.0,10.0,,0.1,8.0,6.0,6.0,36.0,58.0,
-37.59972222,-70.22,,1.0,28.0,,0.1,7.0,6.5,7.0,12.0,81.0,
-37.59972222,-70.22,,1.0,28.0,,0.1,2.0,6.5,1.0,14.0,85.0,
-37.97972222,-70.05,,,28.0,,,2.0,7.8,4.0,5.0,91.0,
-37.97972222,-70.05,,,10.0,,,2.0,7.7,4.0,4.0,92.0,
-37.97972222,-70.05,,,28.0,,,5.0,7.6,38.0,12.0,50.0,
-37.97972222,-70.05,,,,,,,7.5,23.0,22.0,55.0,
-37.97972222,-70.05,,0.0,,,0.1,,6.0,18.0,25.0,57.0,
-37.34972222,-70.77972222,,0.0,,,0.1,5.0,6.4,6.0,12.0,82.0,
-37.34972222,-70.77972222,,0.0,,,0.1,5.0,6.4,6.0,12.0,82.0,
-37.34972222,-70.77972222,,,,,,1.0,6.9,2.0,15.0,83.0,
-37.34972222,-70.77972222,,,,,,1.0,7.0,7.0,13.0,80.0,
-31.61,-63.79972222,,0.0,,,0.1,2.0,5.6,3.0,7.0,90.0,
-31.61,-63.79972222,,0.0,,,0.1,2.0,5.2,4.0,11.0,85.0,
-31.61,-63.79972222,,0.0,,,0.1,2.0,5.8,6.0,11.0,83.0,
-31.61,-63.79972222,,0.0,,,0.1,,6.1,6.0,11.0,83.0,
-30.96972222,-58.02972222,,0.0,,,0.1,11.0,5.4,5.0,14.0,81.0,
-30.96972222,-58.02972222,,0.0,,,0.1,10.0,5.5,23.0,20.0,57.0,
-30.96972222,-58.02972222,,0.0,,,0.1,3.0,5.8,,,,
-30.96972222,-58.02972222,,0.0,,,0.1,3.0,6.4,,,,
-30.96972222,-58.02972222,,,,,,,8.3,43.0,54.0,3.0,
-39.22,-70.87,,0.0,10.0,,0.1,3.0,5.2,5.0,21.0,74.0,
-39.22,-70.87,,0.0,10.0,,0.1,1.0,5.6,6.0,22.0,72.0,
-40.09972222,-70.09972222,,,,,,6.0,7.5,5.0,11.0,84.0,
-40.09972222,-70.09972222,,,,,,6.0,7.6,7.0,10.0,83.0,
